2003,Ivan,Guo,5,1,0,7,1,0,14,179,60.96%,Bronze,medal
2003,Marshall,Ma,2,1,0,7,1,0,11,231,49.56%,Honourable,mention
2003,Daniel,Nadasi,7,3,0,7,1,1,19,98,78.73%,Silver,medal
2002,David,Chan,7,6,1,7,2,0,23,99,79.50%,Silver,medal
2002,Andrew,Kwok,0,6,1,4,1,0,12,249,48.12%
2002,Nicholas,Sheridan,6,7,0,7,3,0,23,99,79.50%,Silver,medal
2002,Gareth,White,7,0,1,2,3,0,13,233,51.46%,Honourable,mention
2002,Stewart,Wilcox,7,7,1,7,7,2,31,19,96.23%,Gold,medal
2002,Yiying,Zhao,1,6,0,7,1,0,15,201,58.16%,Bronze,medal
2001,David,Chan,6,0,0,1,6,0,13,199,58.05%,Bronze,medal
2001,Peter,McNamara,7,6,7,7,7,2,36,10,98.09%,Gold,medal
2001,Hugh,Miller,5,0,0,1,2,0,8,277,41.53%
2001,Bobbi,Ramchen,6,0,0,4,2,0,12,212,55.30%,Bronze,medal
2001,Stewart,Wilcox,7,0,3,0,4,0,14,181,61.86%,Bronze,medal
2001,Yiying,Zhao,4,0,0,7,3,0,14,181,61.86%,Bronze,medal
2000,David,Chan,0,1,1,2,0,0,4,368,20.22%
2000,Geoffrey,Chu,7,7,2,4,7,1,28,45,90.43%,Silver,medal
2000,Peter,McNamara,7,7,3,7,7,0,31,28,94.13%,Gold,medal
2000,Thomas,Sewell,7,2,3,6,4,1,23,79,83.04%,Silver,medal
2000,Allan,Sly,4,1,7,7,1,1,21,100,78.48%,Silver,medal
2000,Thomas,Xia,7,2,1,4,1,0,15,161,65.22%,Bronze,medal
1999,Andrew,Cheeseman,4,2,7,5,0,2,20,85,81.29%,Silver,medal
1999,Geoffrey,Chu,7,6,7,7,7,4,38,4,99.33%,Gold,medal
1999,Peter,McNamara,7,1,2,2,1,2,15,138,69.49%,Bronze,medal
1999,Allan,Sly,7,0,0,2,1,1,11,227,49.67%,Honourable,mention
1999,Kevin,Sun,7,2,1,3,2,0,15,138,69.49%,Bronze,medal
1999,Kester,Tong,7,1,2,5,1,1,17,119,73.72%,Bronze,medal
1998,Andrew,Cheeseman,4,2,2,7,3,1,19,145,65.55%,Bronze,medal
1998,Geoffrey,Chu,4,7,3,7,2,2,25,86,79.67%,Silver,medal
1998,Stephen,Farrar,4,7,2,0,7,0,20,134,68.18%,Bronze,medal
1998,Justin,Ghan,4,7,3,3,7,4,28,58,86.36%,Silver,medal
1998,Justin,Koonin,2,7,2,7,7,0,25,86,79.67%,Silver,medal
1998,Hiroshi,Miyazaki,7,7,6,7,2,0,29,49,88.52%,Silver,medal
1997,Norman,Do,4,7,7,7,7,0,32,50,89.32%,Silver,medal
1997,Stephen,Farrar,7,7,5,7,7,2,35,32,93.25%,Gold,medal
1997,Justin,Ghan,2,7,7,7,7,0,30,60,87.15%,Silver,medal
1997,Jonathan,Kusilek,4,0,4,7,7,1,23,120,74.07%,Bronze,medal
1997,Thomas,Lam,7,7,7,7,7,3,38,15,96.95%,Gold,medal
1997,Daniel,Virgil,Mathews,0,7,7,7,7,1,29,70,84.97%,Silver,medal
1996,John,Dethridge,5,0,5,0,0,1,11,201,52.72%
1996,Daniel,Ford,4,1,5,2,0,1,13,164,61.47%,Bronze,medal
1996,Jian,He,2,7,3,7,1,1,21,82,80.85%,Silver,medal
1996,Alexandre,Mah,7,0,1,0,0,7,15,139,67.38%,Bronze,medal
1996,Daniel,Virgil,Mathews,4,1,1,4,0,2,12,180,57.68%,Bronze,medal
1996,Brett,Damien,Parker,7,1,6,0,0,7,21,82,80.85%,Silver,medal
1995,Christopher,Barber,1,0,7,7,3,0,18,202,51.09%,Honourable,mention
1995,Gordon,Deane,7,0,3,7,2,1,20,182,55.96%,Bronze,medal
1995,Jian,He,6,5,7,7,7,0,32,66,84.18%,Silver,medal
1995,Zhi,Ren,(Herbert),Xu,7,0,7,7,0,0,21,166,59.85%,Bronze,medal
1995,Nigel,Tao,6,0,7,7,7,0,27,114,72.51%,Bronze,medal
1995,Trevor,Tao,6,0,7,7,7,0,27,114,72.51%,Bronze,medal
1994,William,Hawkins,7,7,7,7,7,2,37,37,90.63%,Silver,medal
1994,James,Lefevre,7,7,7,3,7,7,38,34,91.41%,Silver,medal
1994,Chaitanya,Rao,0,7,7,2,2,0,18,193,50.00%,Honourable,mention
1994,Andrew,Rogers,6,7,7,5,3,0,28,102,73.70%,Bronze,medal
1994,Nigel,Tao,1,7,7,1,1,7,24,132,65.89%,Bronze,medal
1994,Akshay,Venkatesh,1,4,7,7,7,2,28,102,73.70%,Bronze,medal
1993,Frank,Calegari,7,0,3,1,7,3,21,83,80.10%,Silver,medal
1993,William,Hart,7,7,0,6,7,0,27,44,89.56%,Silver,medal
1993,William,Hawkins,7,3,0,3,4,0,17,122,70.63%,Bronze,medal
1993,Anthony,Henderson,7,7,3,2,7,4,30,28,93.45%,Gold,medal
1993,Rupert,McCallum,7,2,1,0,5,2,17,122,70.63%,Bronze,medal
1993,Simon,Schwarz,0,3,0,7,3,0,13,161,61.17%,Bronze,medal
1992,Adrian,Banner,0,4,0,7,0,2,13,156,51.71%,Honourable,mention
1992,Benjamin,Burton,7,7,7,7,7,4,39,8,97.82%,Gold,medal
1992,Frank,Calegari,7,4,0,2,0,2,15,133,58.88%,Bronze,medal
1992,Anthony,Henderson,7,7,4,2,0,4,24,73,77.57%,Silver,medal
1992,P.H.Lawrence,Ip,0,3,1,5,0,3,12,170,47.35%
1992,Rupert,McCallum,5,7,0,0,1,2,15,133,58.88%,Bronze,medal
1991,Angelo,Di,Pasquale,1,4,0,7,7,6,25,105,67.19%,Bronze,medal
1991,Anthony,Henderson,7,7,3,4,7,2,30,72,77.60%,Bronze,medal
1991,Luke,Kameron,7,2,4,3,0,2,18,156,51.10%,Honourable,mention
1991,Joanna,Masel,4,6,4,7,0,1,22,126,60.57%,Bronze,medal
1991,Justin,Sawon,0,7,5,0,6,0,18,156,51.10%,Honourable,mention
1991,Meng,Tan,4,4,3,0,4,1,16,170,46.69%
1990,Timothy,Adam,5,7,1,3,7,3,26,50,84.04%,Silver,medal
1990,Angelo,Di,Pasquale,2,3,2,4,7,2,20,96,69.06%,Bronze,medal
1990,Joseph,Lau,1,5,1,3,7,1,18,116,62.54%,Bronze,medal
1990,Elisabeth,le,Strange,2,4,2,2,7,1,18,116,62.54%,Bronze,medal
1990,Brian,Weatherson,2,7,3,2,7,2,23,71,77.20%,Silver,medal
1990,Dominic,Yip,1,5,0,1,2,7,16,139,55.05%,Bronze,medal
